cpu,mem,net_in,net_out
90.02520562483417,39.1740541257628,31.03580790660653,5.685062350756168
90.1225404732254,39.19574097135741,31.069887920298882,5.689414694894147
89.96957605985037,39.20399501246882,31.07742643391521,5.676309226932668
89.98778664007976,39.196388334995014,31.070104685942173,5.689930209371885
89.64812967581048,39.197605985037406,31.07345386533666,5.691770573566084
89.29197807673144,39.19706278026906,31.070926756352765,5.690333831589437
89.0405,39.1795175,31.0539525,5.69125
88.83888319672131,39.173947233606555,31.057991803278686,5.703893442622951
88.62226139511458,39.18470662301687,31.06237975321078,5.70259380508688
88.31323199601296,39.189880388736604,31.06334413157239,5.695738848741589
88.30249376558604,39.193960099750626,31.067852867830425,5.697007481296758
88.04557907845579,39.18756662515566,31.06261519302615,5.695143212951432
87.94688279301745,39.197840399002494,31.069608478802994,4.615960099750623
87.8821752265861,39.18078298086606,31.05557653575025,4.596676737160121
87.8524712930604,39.19678731902147,31.068160259610586,4.6020968547179235
88.02509410288582,39.1968356336261,31.06765872020075,4.617314930991217
88.02889885401096,39.19636023916293,31.068482810164426,4.615346287992028
88.02915524545227,39.19633939695988,31.067876900074758,4.615250436082731
88.02184404368809,39.21621031242063,31.078290576581153,4.5471170942341885
88.14702945581628,39.19073140289566,31.066957064403393,4.542935596605092
88.19461749314728,39.203112384749566,31.075287814602543,4.542736107650137
88.3156320119671,39.200466217900775,31.073931687858387,4.543754674644727
88.35675137020428,39.198824115595414,31.072072745391132,4.542600896860987
88.6,39.196927680798005,31.071042394014963,4.544139650872818
88.69282511210763,39.19831340308919,31.07156452416542,4.4257598405580465
88.74072229140722,39.199479452054796,31.072565379825654,4.425653798256538
88.69004242575492,39.20271774394809,31.072972298477662,4.4235088594958825
88.74601196410768,39.20178464606182,31.075505982053837,4.426969092721834
88.89187842551071,39.201370204285,31.074653712007972,4.426008968609866
88.75610363726956,39.19940707523668,31.07259591429995,4.4257598405580465
88.82970197846231,39.204725770097674,31.074137240170298,4.59228650137741
88.91647911977995,39.204343585896474,31.076324081020257,4.596899224806202
89.22786393196598,39.1954152076038,31.072996498249125,4.5967983991996
89.5506993006993,39.19869380619381,31.070212287712287,4.591408591408592
89.45298079321526,39.19555999002245,31.068074332751312,4.591918184085807
89.3664332166083,39.1963731865933,31.070295147573784,4.595797898949475
89.2867150362772,39.21312984738554,31.086907680760568,5.001000750562922
89.5479969765684,39.213156966490295,31.082796674225243,5.015369110607206
89.62821473158552,39.20038701622971,31.073006242197252,5.011985018726592
89.6258112830754,39.200546679980036,31.07592361457813,5.015976035946081
89.66616691654173,39.19763868065967,31.072171414292853,5.01624187906047
89.74422227992729,39.24959491041288,31.125460919241753,5.027265645286938
89.6780303030303,39.17921212121212,31.05953282828283,8.523737373737374
89.56526079361117,39.191514849014226,31.067504367357127,8.526079361118043
89.71432141964509,39.17997000749813,31.051217195701074,8.523119220194951
89.89207377866401,39.199097706879364,31.07162512462612,8.521186440677965
89.7250936329588,39.20136329588015,31.07216729088639,8.525593008739076
89.78273883761537,39.18687453230232,31.06013719131953,8.521825891743577
89.9738219895288,39.19421839940165,31.070177013213662,8.168536524557467
90.12076806467913,39.16712986356746,31.041409802930772,8.166498231430015
89.84449460747429,39.19738399799348,31.068560321043392,8.172811637822925
89.64003024955886,39.19563902193093,31.07080917569952,8.182505671792287
89.5337989523572,39.195397854826645,31.070179595909206,8.171364430032426
89.41116231438812,39.18306195596519,31.05441884280594,8.191500256016385
89.41142714570859,39.201783932135726,31.073493013972055,6.578842315369261
89.41897627965044,39.18169538077403,31.053682896379527,6.573782771535581
89.80581307942872,39.20561262841393,31.077865196692557,6.570032573289902
89.74644727000748,39.195292944402894,31.068334579905258,6.578658688606333
89.5824203187251,39.19827440239044,31.071028386454184,6.578685258964144
89.80894105894106,39.21228271728272,31.083636363636366,6.562937062937063
90.03356713426854,39.19520791583166,31.07429358717435,5.880761523046092
90.35383466135458,39.1988421314741,31.071329681274904,5.890189243027889
90.5788276907529,39.187526528549775,31.055836280949976,5.90500252652855
90.6772104607721,39.19906351183063,31.071701120797012,5.890909090909091
90.73146992762665,39.19845270776142,31.069767906164213,5.867232343399052
90.62643391521198,39.20245137157107,31.074678304239402,5.892768079800499
90.39417330677291,39.200373505976096,31.071894920318723,5.496762948207171
90.36066818526955,39.19407491774235,31.05752214629208,5.474816502151354
90.2817329617431,39.201294654167725,31.061580947555104,5.493539397010387
90.239,39.185035000000006,31.0639575,5.4985
90.39919151086407,39.221743304699345,31.09354724608388,5.480545730166751
90.38567149276086,39.20147528706939,31.073467299051423,5.4982526210683975
90.58913370055083,39.214326489734596,31.083357536304455,5.096895343014522
90.6270256793817,39.2103989030167,31.078541510845177,5.104462727499377
90.62684633324696,39.1577688520342,31.036745270795542,5.086810054418243
90.6095190630451,39.202835783702966,31.07228258160977,5.107151756790431
90.86259351620947,39.21093516209476,31.079209476309227,5.1084788029925186
90.9344512195122,39.21496951219512,31.082052845528455,5.129573170731708
91.24043989002749,39.20769557610597,31.07893776555861,5.512121969507623
91.02143035135809,39.20964615001246,31.07680538250685,5.51133815100922
90.5548081714001,39.21174140508221,31.07978325859492,5.511459890383657
90.47409068261086,39.21533632286995,31.083161434977576,5.511210762331839
90.84600049838026,39.214535260403686,31.080994268626963,5.512334911537503
90.95584933898728,39.217814916438016,31.083155400349213,5.510102269892742
91.32992007992009,39.22245004995005,31.09,5.290709290709291
91.46274607525542,39.21470470969349,31.08257911786693,5.289060553202093
91.62188434695912,39.21219840478564,31.080742771684946,5.28913260219342
91.66749688667497,39.213307596513076,31.080530510585305,5.288667496886675
91.91022755688923,39.220987746936736,31.08554638659665,5.288572143035759
91.83753431494884,39.211160469178935,31.077511854255054,5.287996006987772
91.66541916167665,39.2111876247505,31.080029940119758,4.9640718562874255
91.72955343702961,39.208105870546916,31.07460863020572,4.967134972403412
91.83599202392821,39.212440179461616,31.08029661016949,4.962861415752742
92.06421789105447,39.20766116941529,31.07779860069965,4.966516741629185
92.23615960099751,39.2135012468828,31.080788029925188,4.962593516209476
92.35735660847881,39.211097256857855,31.078660847880297,4.963341645885286
92.0374251497006,39.22081586826347,31.087607285429144,5.114770459081837
92.11463046757164,39.18376068376068,31.057149321266966,5.117144293614881
92.20281124497993,39.21451054216867,31.081975401606424,5.107680722891566
92.23216957605985,39.219680798004994,31.08512967581047,5.114214463840399
92.20880220055014,39.213748437109274,31.079719929982495,5.116529132283071
92.21803713527852,39.23883554376658,31.093249336870027,5.120954907161804
92.0963554667998,39.20851972041937,31.079558162755866,5.13654518222666
92.0200100050025,39.208251625812906,31.07663331665833,5.1368184092046025
92.00229474757776,39.2003799082101,31.074416114227436,5.14380418154003
92.45506883604506,39.242988735919894,31.1027859824781,5.139173967459324
91.72829341317366,39.20975049900199,31.077954091816366,5.134980039920159
90.79964894684052,39.20030090270812,31.06683299899699,5.125877632898696
90.83170548459805,39.21965439519158,31.081507638367142,5.069371399949913
91.03660396542959,39.220683782409765,31.085310116929335,5.074224707676665
91.10062266500623,39.21678455790785,31.083337484433375,5.065255292652553
90.59317389138018,39.21659192825112,31.082842551071252,5.065271549576482
90.79850560398505,39.217120797011205,31.083686176836864,5.065255292652553
91.10809464508095,39.21736737235368,31.083850560398506,5.065255292652553
90.75960099750624,39.22957605985037,31.093498753117206,6.3685785536159605
89.97433341639672,39.219810615499625,31.08528532270122,6.367057064540244
89.31630109670986,39.21628115653041,31.082642073778665,6.365653040877368
88.99925261584454,39.217381664175385,31.083634778276036,6.364723467862481
88.55708218835873,39.230162378216335,31.099602797901575,6.371471396452661
88.44563859035242,39.21037490627343,31.08069732566858,6.365658585353661
88.05857427716849,39.219189930209374,31.086183948155533,9.153290129611166
87.63398203592814,39.21663672654691,31.085034930139724,9.151197604790418
87.36068845098528,39.21814417560489,31.085210775754554,9.153903716637565
86.99127834537752,39.2214328432594,31.08894343384002,9.153999501619737
86.59965122072745,39.22140009965123,31.088109118086695,9.153462879920278
86.42135533883472,39.22844211052763,31.094718679669917,9.157789447361841
85.90221774193549,39.21655745967742,31.074140625000002,5.088709677419355
85.57581047381547,39.21848628428928,31.0836608478803,5.082793017456359
85.31161048689138,39.23570287141074,31.09826217228464,5.0886392009987516
85.51358763400648,39.22352779855398,31.089406631762653,5.083021690351533
85.47571606475717,39.21976089663761,31.085977584059776,5.085678704856787
85.47894343384002,39.218602043359084,31.08532020931971,5.0864689758285575
85.52001013171225,39.20509878419453,31.07523556231003,4.976697061803445
85.55394605394605,39.21306193806194,31.07978771228771,4.967532467532467
85.54897551224389,39.212781109445274,31.083083458270863,4.9655172413793105
85.5681989449887,39.243524240140665,31.103624717407687,4.971866365234866
85.46610169491525,39.223095712861415,31.08760967098704,4.9653539381854435
85.3636590229312,39.220097208374874,31.087295613160517,4.966101694915254
85.2736368184092,39.209312156078035,31.078126563281643,4.45447723861931
85.27987972939113,39.217907792533204,31.08619143071912,4.434227010774242
85.31265570503238,39.21075984055805,31.079130543099154,4.452914798206278
85.35063291139241,39.2134329113924,31.089048101265824,4.466582278481012
85.33266932270917,39.21288844621514,31.08105577689243,4.451942231075697
85.3001808318264,39.21452337897185,31.090777576853526,4.464479462671145
85.31887309897782,39.22351782597856,31.090361505858887,4.406382448267265
85.01432225063938,39.20408184143222,31.07390537084399,4.424296675191816
84.9740777666999,39.209494017946156,31.077659521435695,4.404037886340977
85.1133300049925,39.19971542685971,31.066420369445833,4.404892661008487
85.26389234986294,39.21366558684276,31.081243458759033,4.404684774482931
85.2975330176925,39.21634936456516,31.08426115125841,4.406429105407426
85.3792071802543,39.214076290201945,31.08191972076789,3.8885564697083024
85.31496259351621,39.20275311720698,31.0716608478803,3.873067331670823
85.30152005980563,39.21312982805881,31.081861450286567,3.887615250436083
85.26545363908275,39.222180957128614,31.088033399800597,3.888085742771685
85.22649039660763,39.22579945123472,31.091795959092043,3.889498628086805
85.19805437765028,39.226123721626344,31.09123472187578,3.8902469443751557
85.12208573577338,39.22239408373026,31.091223364251693,3.844823263975934
85.01720269259536,39.22546497132885,31.093345799052607,3.8658688606332587
84.90556112224449,39.21550851703407,31.081535571142286,3.867735470941884
84.973100871731,39.21430884184309,31.083013698630136,3.864508094645081
85.04588528678305,39.220655860349126,31.087623441396506,3.867082294264339
85.07587939698493,39.1893567839196,31.063354271356783,3.835175879396985
85.25866398794575,39.236551983927676,31.099763937719736,4.121044701155198
85.13406429105407,39.224163967106904,31.089960129578866,4.1153750311487665
85.10692921236291,39.21955134596211,31.086326021934198,4.114905284147557
85.18150087260035,39.218232361007225,31.08303664921466,4.115432560458738
85.22296960637767,39.22357498754359,31.08911061285501,4.115097159940209
85.4431421446384,39.22179052369077,31.088566084788027,4.116209476309227
85.50363681966391,39.24376222723853,31.100606972661147,4.070980687233509
85.55826217980915,39.24795580110497,31.11009040683074,4.057257659467604
85.55103568754679,39.21899426004492,31.086473671075616,4.068130771150487
85.62902019446523,39.221049613562705,31.0854948890551,4.067314884068811
86.05880887116871,39.22505606777971,31.08985048592076,4.068527286319462
86.49052841475573,39.22432452642074,31.089688434695912,4.067048853439681
86.8634427461789,39.203410172889,31.07034076672513,7.676271611125031
87.09525012632643,39.2271879737241,31.09211470439616,7.6955533097524
87.31098928482432,39.23425367555445,31.096855220533264,7.680787440817344
87.58339584896224,39.23546386596649,31.095506376594148,7.682170542635659
87.754368447329,39.22406390414378,31.090359460808784,7.678232651023465
87.90284005979073,39.224810662680625,31.089843049327357,7.679372197309417
88.47546699875467,39.22608219178082,31.09075716064757,5.677210460772105
88.67906164212629,39.23507112553032,31.099353631145494,5.678562515597704
88.6314870259481,39.2250249500998,31.088223552894213,5.67689620758483
88.50361686206037,39.22855574956348,31.09453230231978,5.67622848590671
88.51581569115815,39.22684931506849,31.091235367372352,5.677210460772105
88.42347956131606,39.22199152542373,31.08972831505484,5.672981056829512
88.86825,39.2193025,31.0838425,5.0005
89.09206586826348,39.22469311377246,31.090399201596806,5.016716566866267
89.18918245264207,39.23485294117647,31.097948654037886,5.016201395812562
89.29119920219397,39.2237721266517,31.08862378459237,5.016704063824482
89.28151469855506,39.22858246138515,31.09309167912307,5.015445939212755
89.35230961298377,39.222052434456934,31.088631710362048,5.0169787765293385
89.5166999002991,39.22938683948155,31.092662013958126,5.044865403788634
89.40324594257179,39.22981772784021,31.093660424469412,5.046192259675406
88.98354525056095,39.22972326103216,31.090877586636747,5.042134131139367
88.03142928411076,39.23675480169618,31.09978049388875,5.04539785482664
88.03241895261846,39.24014463840399,31.099718204488777,5.046384039900249
88.11255627813907,39.225370185092544,31.08684092046023,5.04552276138069
88.41658291457287,39.24036683417086,31.106366834170853,4.639447236180905
88.27070302727046,39.22961220915687,31.095614210657992,4.6367275456592445
88.16695738848742,39.22777224021929,31.09211313231996,4.63119860453526
88.0077326016463,39.230124719381394,31.093330007483164,4.6320778248939884
87.95940224159402,39.22967372353674,31.09304607721046,4.630884184308842
87.8636590229312,39.23167996011964,31.094007976071786,4.632602193419741
87.78240279162513,39.226405782652044,31.08916001994018,4.556331006979063
87.6774193548387,39.229557389347335,31.094071017754437,4.562640660165041
87.4826899128269,39.23008966376089,31.093419676214197,4.558156911581569
87.32926525529265,39.2301693648817,31.093491905354917,4.558156911581569
87.24364723467862,39.2320279023418,31.09599900348779,4.559043348281016
87.1193620732619,39.22690505855968,31.08986294542736,4.558933466234737
86.97407130391423,39.22589628521566,31.09039142358514,4.664921465968586
86.78235737622518,39.25257602412667,31.11512691631063,4.688615229957276
86.45773195876289,39.19738402061856,31.065396907216495,4.634020618556701
86.30127404446665,39.227317012240825,31.090662003497375,4.681988508618536
86.20802192326856,39.229800697558545,31.09288490284006,4.680368709516691
86.21303696303697,39.227215284715285,31.09197052947053,4.680819180819181
86.20294190974819,39.23103714784343,31.0950411368736,3.988531538269758
86.07400946922502,39.227926738101175,31.09084973835036,3.9877896835285322
86.02490660024907,39.23113325031133,31.094448318804485,3.988293897882939
85.9627406851713,39.237136784196046,31.097981995498873,3.9719929982495623
85.94993742177722,39.223361702127654,31.084390488110138,3.987734668335419
85.96959122632104,39.23097457627119,31.095767696909274,3.989282153539382
85.92725460886896,39.231283009466864,31.094554060787242,4.039611360239163
85.90525,39.2331775,31.098377499999998,4.04375
85.79890356341889,39.23084475454772,31.09366807874408,4.039621230999252
85.9055333998006,39.23025672981057,31.093354935194416,4.03913260219342
86.06937858747193,39.228180683803345,31.09126029448465,4.039430995757424
86.15307903266019,39.241775118424336,31.103537771129393,4.0411368735976065
86.02241594022416,39.23239850560398,31.095260273972603,4.321295143212952
85.93622321873443,39.23201793721973,31.09427254608869,4.320627802690583
85.71677885814012,39.23265021191723,31.095567190226877,4.322612814759411
85.55915317559153,39.23316064757161,31.095479452054796,4.321295143212952
85.53263577478825,39.23307922272048,31.095722471350275,4.321624314897858
85.49600798403193,39.24236776447106,31.10544660678643,4.32060878243513
85.58002496878902,39.22612734082397,31.08925593008739,4.4347066167290885
85.62587238285144,39.22931954137587,31.09201146560319,4.4332003988035895
85.64867566216891,39.22396801599201,31.08669915042479,4.4187906046976515
85.74214463840399,39.23474064837905,31.09798004987531,4.434663341645885
85.66467215158315,39.229960109698325,31.09256793817003,4.433059087509349
85.42796610169492,39.23067298105683,31.093098205383846,4.4332003988035895
85.24937280481686,39.20606121424987,31.071424987456094,4.066984445559458
85.13787085514834,39.24251059586138,31.102580403889302,4.06307653951633
84.98853439680957,39.23427966101695,31.096398305084747,4.061814556331007
85.01344956413449,39.234047322540476,31.09638107098381,4.061270236612702
85.07629020194466,39.23718274744453,31.100371478434305,4.06232859636001
85.04741702021462,39.24110556526079,31.10170950836037,4.061392563014724
84.96109725685785,39.232097256857855,31.092216957605984,4.093017456359102
84.90877104800201,39.27423221915054,31.12480522744408,4.078662980648404
84.7686904164576,39.24945810336177,31.109377822378324,4.0963371801304564
84.69947670072266,39.24205332668826,31.102828307999,4.092947919262397
84.57684630738522,39.23388223552894,31.094615768463076,4.092814371257485
84.58157630522088,39.20304969879518,31.064437751004018,4.088102409638554
84.63897280966768,39.25534994964753,31.114043303121854,3.7313695871097683
84.61479083665338,39.23703187250997,31.10004482071713,3.745268924302789
84.54445828144458,39.24689663760897,31.10783810709838,3.7462017434620174
84.52766699900299,39.232323030907274,31.094062811565305,3.7255732801595216
84.45814648729447,39.23542351768809,31.097356751370203,3.745640259093174
84.51918285999004,39.234882909815646,31.098659691081217,3.746138515196811
84.45195907162466,39.23827551784377,31.098739705515346,3.8153231844272524
84.39750623441397,39.23291770573566,31.095408977556108,3.8154613466334166
84.32231404958678,39.22436263461057,31.088364638116705,3.814926120711245
84.34089210067282,39.23633441315724,31.10066284575131,3.815100922003489
84.36752988047809,39.23781374501992,31.10066982071713,3.8139940239043826
84.28834661354581,39.23783864541833,31.10074203187251,3.8139940239043826
84.26588587091952,39.23559431846499,31.09784699725891,4.289309743334164
84.21830457614404,39.22987746936734,31.094446111527883,4.289072268067017
84.20493027888446,39.2380204183267,31.10096364541833,4.2885956175298805
84.24358655043586,39.237668742216684,31.10060523038605,4.288916562889166
84.2211706102117,39.23325280199253,31.099693648816938,4.289165628891657
84.26077210460772,39.23732254047323,31.09987297633873,4.288418430884184
84.27025666834423,39.248492702566686,31.10757674886764,4.029441368897836
84.22582253240279,39.237876370887335,31.102026420737786,4.03988035892323
84.30150753768844,39.23085427135678,31.0928567839196,4.039698492462311
84.30214570858283,39.233687624750495,31.10253992015968,4.04066866267465
84.31763826606876,39.23840308918785,31.101915794718483,4.039611360239163
84.73103792415169,39.23654441117765,31.10327594810379,4.043163672654691
84.8949203187251,39.23871015936255,31.101665836653385,3.9778386454183265
84.97285856573706,39.238764940239044,31.101743027888446,3.9778386454183265
85.02544275380394,39.247503117984536,31.107450735844353,3.9792965826889497
85.12683777722403,39.2530451034139,31.113600797408424,3.9793172190381263
85.40968063872255,39.2374376247505,31.102275449101796,3.9792914171656686
85.89035634188886,39.23718664340892,31.100994268626962,3.9780712683777724
86.42472582253241,39.23697657028913,31.101493020937188,4.771934197407776
86.71745635910224,39.23804239401496,31.102089775561097,4.771820448877805
86.97307404637247,39.23943904263276,31.103906756419846,4.773123909249564
87.34428284854563,39.247655466399195,31.117908726178538,4.777081243731193
88.23376623376623,39.23971528471529,31.10392107892108,4.7732267732267735
88.85057471264368,39.24437031484258,31.107646176911544,4.773863068465767
89.62622211080472,39.22986462772624,31.09224868388067,6.438706442717473
90.16546224769499,39.23310740094692,31.094378270620485,6.4465487166708195
90.71335992023928,39.233534396809574,31.103509471585244,6.4494017946161515
91.10395913154534,39.24985185185186,31.10896551724138,6.454406130268199
91.43760896637609,39.23921295143213,31.101260273972603,6.44881693648817
91.3157894736842,39.225734597156396,31.08893739087054,6.450236966824645
91.25311720698254,39.23593266832918,31.100581047381546,8.136907730673316
91.0239103362391,39.23709339975093,31.100361145703612,8.133748443337485
90.93994517817094,39.22792923000249,31.09032643907301,8.131074009469225
91.08152580403889,39.232301171777614,31.098519072550488,8.134879082523062
91.0865120917477,39.239867863375714,31.102368486661682,8.138120169533781
91.10172026925953,39.23095736724009,31.09555971079531,8.135627025679382
91.12122723871289,39.225160888002,31.08785233225243,6.042654028436019
91.16637521858605,39.23733200099925,31.099740194853858,6.041219085685736
91.39056650860994,39.239670576491136,31.1018392812578,6.046169203893187
91.27181544633902,39.225341023069205,31.08994483450351,6.0466399197592775
91.36095118898623,39.22060075093867,31.081749687108886,6.017521902377973
91.33482810164425,39.23377678126557,31.097670652715497,6.044344793223717
91.85097353969046,39.252948077883175,31.112021967049426,4.841238142785821
92.17323625407984,39.250278684408734,31.114285714285714,4.865930203364298
92.287,39.250915,31.1096775,4.862
91.14725,39.249175,31.111537499999997,4.863
89.58499501495514,39.24487288135593,31.10759970089731,4.859670987038883
89.78893595813605,39.24465487166708,31.105571891353105,4.858958385247944
90.02625,39.241980000000005,31.0994875,5.23375
89.99974981235927,39.2461295971979,31.10501376032024,5.210407805854391
90.14435302916978,39.243657442034404,31.104248317127897,5.220892545499876
90.20766932270917,39.245784362549806,31.106210159362547,5.230826693227091
90.01145418326693,39.24594870517929,31.10636703187251,5.230826693227091
89.71218539745826,39.24543234487915,31.105846000498378,5.2314976326937455
89.46618053809404,39.248682423937645,31.109590143324112,4.915514206688458
89.23259296231595,39.2479860244572,31.109273770900923,4.911155477913651
89.11457036114571,39.246087173100875,31.107205479452052,4.9093399750934
88.95075,39.2584775,31.116419999999998,4.8915
88.72777085927771,39.246418430884184,31.107516811955165,4.9093399750934
88.39414414414415,39.23756006006006,31.101896896896896,4.911411411411412
88.23730098559514,39.24185241344453,31.099891331817034,4.898407884761182
88.09725685785536,39.24588778054863,31.109910224438902,4.904738154613466
87.96438356164384,39.242866749688666,31.107185554171856,4.902117061021171
87.91160358565737,39.24756972111553,31.107958167330676,4.901643426294821
87.96339641434263,39.247681772908365,31.108067729083665,4.901643426294821
87.73946646721515,39.25382448267265,31.11318374470207,4.889055098479182
87.54780876494024,39.247880976095615,31.1083640438247,6.644671314741036
87.40349563046192,39.24143320848939,31.103028714107367,6.627215980024968
87.30216903515333,39.24169533782099,31.103021690351532,6.6477187733732235
87.2165462247695,39.246478943433836,31.10642910540743,6.644654871667082
86.96736422521175,39.245403587443946,31.105817140009965,6.6425012456402595
86.32195365063544,39.24900822327436,31.111497632693744,6.6431597308746575
86.05288101771015,39.25993015714642,31.12102519331504,6.79970067348466
85.93768693918246,39.24456879361914,31.104917746759718,6.796360917248255
86.01445663010968,39.238330009970085,31.09857926221336,6.801595214356929
85.98144898470795,39.26149912258711,31.11843068438205,6.782902983203811
85.99800399201597,39.245034930139724,31.108904690618765,6.8053892215568865
85.90279214064115,39.246851085832475,31.107150982419856,6.80894519131334
85.74719800747198,39.248,31.108565379825652,4.570112079701121
85.7128984063745,39.24921065737051,31.109982569721115,4.570219123505976
85.79661016949153,39.24404536390827,31.104828015952144,4.571535393818545
86.02267065271549,39.23419033383159,31.097110114598905,4.5675137020428505
85.93368237347295,39.23474694589878,31.09964846671653,4.56669159810521
85.51745635910224,39.25413216957606,31.11423940149626,4.572069825436409
85.12593703148426,39.24219390304848,31.104752623688157,5.728135932033983
85.04663341645885,39.245134663341645,31.106089775561095,5.722693266832918
84.88434695912264,39.24868394815553,31.109720837487536,5.725074775672981
84.98653366583541,39.249910224438906,31.11015211970075,5.724937655860349
85.00049850448654,39.24832003988036,31.1105109670987,5.72457627118644
84.87237762237763,39.24495754245754,31.10776973026973,5.724525474525475
84.80898876404494,39.24562047440699,31.10841947565543,5.168039950062422
84.96232616940581,39.261628318584066,31.11646017699115,5.178255372945639
84.9438061938062,39.24868131868132,31.112187812187813,5.16983016983017
84.95660847880299,39.25138653366584,31.112501246882793,5.14713216957606
84.90954398205831,39.25057313730376,31.111390480936954,5.1682033391477695
84.9572606848288,39.25667583104224,31.11676830792302,5.166208447888028
84.89531405782652,39.26463359920239,31.121328514456632,4.993768693918245
